,收盘,换手率,成交均价,gain,loss,gain_llt,loss_llt,vnsp_llt
2006-08-11,1954.97,0.0004,961.0216055859988,0.010810758551684648,-0.04971031479484814,0.05274709184853294,-0.02365411424199393,0.05401640956892361
2006-08-14,1902.57,0.0004,900.403073817295,0.015183271442513961,-0.03992106036062368,0.04985143175656965,-0.025236882890959655,0.05318183641277027
2006-08-15,1929.38,0.0003,928.4691287547164,0.0003592301603480787,-0.09666021382087873,0.04676305621706041,-0.028265335099491366,0.05158369604424968
2006-08-16,1960.88,0.0003,933.8507856907028,0.004574986859167892,-0.06832735035222891,0.04348700007374435,-0.03206520191885394,0.04939262357045117
2006-08-17,1936.02,0.0003,951.7355115818629,0.005947319329628157,-0.06303738143373616,0.04055986430065748,-0.0345808396506539,0.046807292510271346
2006-08-18,1912.58,0.0002,1006.4036858834164,0.010183582475335726,-0.048651409908958325,0.037965960940973494,-0.03632783031330622,0.044047632675888966
2006-08-21,1933.07,0.0003,887.1996653350876,0.03654688206567777,-0.019332365423658373,0.03650225963913208,-0.036561916263563,0.04140391194038024
2006-08-22,1962.44,0.0004,917.5934158959084,0.0,-0.11676262903188282,0.034787692097960336,-0.038992991402592485,0.03902345179707227
2006-08-23,1968.44,0.0004,885.8276613287311,0.001384116960273342,-0.08168198372096837,0.0320225318741406,-0.043325991777824105,0.03668177180127008
2006-08-24,2001.0,0.0006,1059.2757989027334,0.0,-0.1187079226528576,0.029402041513298748,-0.04750286361139401,0.03425508792369422
2006-08-25,2012.06,0.0006,1085.0944989139746,0.07432225063590638,-0.008970836709044548,0.029291519421529993,-0.049102543918439455,0.032200507345938836
2006-08-28,2043.6,0.0005,1064.4002822620107,0.09100147581524144,-0.006572179941456448,0.032155784295430256,-0.046968442769231095,0.03127709901301427
2006-08-29,2096.53,0.0006,1157.4692221741873,0.07256461207497053,-0.009064450205903291,0.03483244542843057,-0.04493289678561101,0.0316105683081441
2006-08-30,2092.83,0.0005,1105.634646745221,0.13881734912213337,-0.0014632467647793085,0.03894181937849096,-0.04282261062323337,0.033079035284815456
2006-08-31,2098.45,0.0004,1122.2431087235452,0.09931031368288609,-0.006021591542313431,0.04372761815828088,-0.040709112349091345,0.0357326379476988
2006-09-01,2091.64,0.0005,1086.9067917531024,0.1074896349444749,-0.004402457263199143,0.04726700461082829,-0.038787771366892536,0.03913963021414929
2006-09-04,2149.48,0.0005,1009.1841730611728,0.07931934742437842,-0.009053213290130471,0.04998837768334899,-0.037052844004515556,0.04272000876120942
2006-09-05,2114.94,0.0003,1101.427689905613,0.029732458442337285,-0.032670592556637706,0.0500523781570631,-0.03631644577478173,0.04581084594127002
2006-09-06,2107.92,0.0002,1054.322988282916,0.0883802568743005,-0.006838877723808326,0.050411703551189554,-0.03553892494365191,0.048117965927834114
2006-09-07,2097.08,0.0003,1091.2218998914302,0.05622030881523763,-0.01631511092247172,0.051618481355141084,-0.034262735733732355,0.05002161098541599
2006-09-08,2114.58,0.0004,1189.9071429290705,0.08060316606379542,-0.008475957812981333,0.05251675943991471,-0.033097707269722026,0.0517053345683761
2006-09-11,2115.67,0.0003,1184.2206025003393,0.14870048766970556,-0.0004070471600659052,0.05638146988508698,-0.03146826666502463,0.05367669779915259
2006-09-12,2117.52,0.0003,1111.5921977612493,0.1416508881123547,-0.000567133957070071,0.0620447090292544,-0.02965768953838369,0.05667252405829598
2006-09-13,2097.35,0.0004,1084.1526437159423,0.08903516892933286,-0.007629956406732293,0.06549183501923257,-0.028167410216988976,0.06033986035692851
2006-09-14,2076.39,0.0003,1138.1637772772144,0.0692527357661165,-0.01298974150069437,0.06641596130550659,-0.02715133865957516,0.06366977851594713
2006-09-15,2092.2,0.0003,991.765723903638,0.10336362312452307,-0.004167914435859829,0.06776009958132134,-0.026070119060366204,0.06637362820146797
2006-09-18,2114.75,0.0005,969.0869732890408,0.018974886419008505,-0.05452243229157619,0.06740253921759307,-0.026390399897905033,0.06839483217318285
2006-09-19,2130.63,0.0004,1023.722764001816,0.01080655137916244,-0.07158288324828874,0.06405155656639444,-0.028885408743817374,0.06912694214235404
2006-09-20,2139.23,0.0004,1100.3666107907225,0.031131154951583025,-0.03559042372733001,0.06125916057954947,-0.030640587930178972,0.06850580379568708
2006-09-21,2166.86,0.0005,996.2518150513332,0.07686524697836748,-0.008567430669864144,0.06075166541901192,-0.030258081412567,0.067367288106183
2006-09-22,2180.92,0.0004,1091.158630655965,0.019208047520694004,-0.04653131635402199,0.05988192596435323,-0.03024723115811029,0.06618230159946335
2006-09-25,2193.25,0.0004,1116.2991417095134,0.0731072809200814,-0.007959800716088063,0.058933348149362956,-0.030214421593274123,0.06490936651714382
2006-09-26,2155.33,0.0003,1075.2527909364958,0.08998542871669028,-0.004661671004597638,0.060333767664283264,-0.028819013736593676,0.0639693506533403
2006-09-27,2156.46,0.0003,1124.1100336108088,0.06187286354610029,-0.012415398372944485,0.06130134255753838,-0.027634299803744978,0.06361063931936867
2006-09-28,2182.54,0.0003,1040.7752540425329,0.09367813374372758,-0.004007791492875404,0.06234231453442307,-0.02648420797853009,0.06363070825865536
2006-09-29,2202.39,0.0004,1305.286683074704,0.03986638837123815,-0.025544334943878453,0.0626171257926384,-0.02581558159565653,0.06382004902759308
2006-10-09,2240.17,0.0004,1208.025723986564,0.21391395822748546,0.0,0.06678852415153161,-0.025047887620131163,0.06468390898857923
2006-10-10,2239.86,0.0004,1218.2373968308243,0.14848294257558814,-0.001585656753966433,0.07428748876927546,-0.023537421167463615,0.0672901280788431
2006-10-11,2261.73,0.0004,1162.3290055035438,0.15172763287903213,-0.0012903112559805566,0.07939552271545458,-0.02214188651792747,0.07132587385710817
2006-10-12,2215.94,0.0004,1107.979501115033,0.11161136124837968,-0.005331609766750447,0.0830511109675655,-0.020935917313267362,0.0757279639366236
2006-10-13,2209.76,0.0004,1171.37339835399,0.07344901670772186,-0.013798650374555141,0.08397770696145267,-0.020195533116739023,0.0796527842141122
2006-10-16,2187.21,0.0004,1083.7518728288487,0.1115047124756897,-0.004635389010544386,0.08485026436034869,-0.019468835532272365,0.0827237485818624
2006-10-17,2178.35,0.0003,1006.9840372113928,0.05293158413540216,-0.023135625805393,0.08500755255310113,-0.019081609644673345,0.08501954051080662
2006-10-18,2197.14,0.0003,997.3394571584472,0.01878875850352267,-0.06676044614622212,0.0821367468963822,-0.020733964976502962,0.08610356641768295
2006-10-19,2216.0,0.0005,1151.713700328656,0.014866801418200657,-0.07418505464721191,0.07816356240239465,-0.023965807514518607,0.085607367599071
2006-10-20,2193.96,0.0004,1132.3879016982298,0.0892608228349863,-0.0072717624109323,0.07667232924753582,-0.0251047327804125,0.08419779854225927
2006-10-23,2130.1,0.0004,1063.6701417498434,0.0743752351092185,-0.010728478659784782,0.07718592876273761,-0.0241235040405825,0.08288163042686016
2006-10-24,2171.97,0.0003,1100.5796150139356,0.03644953477812919,-0.035352460638764995,0.07595405627103517,-0.024102438119646893,0.08169059988794819
2006-10-25,2181.87,0.0004,1149.017608902143,0.05247092232473165,-0.018702412653078024,0.07406726866666848,-0.024340886834650962,0.08020381657064385
2006-10-26,2164.94,0.0005,1076.8816187287996,0.08085898572910251,-0.007530301240601129,0.07371446236562208,-0.02366211900046564,0.0786639125282126
2006-10-27,2144.48,0.0004,1013.8552049825474,0.0395787557271,-0.029716350023525382,0.07295760428295324,-0.023373947149568173,0.07729373481791743
2006-10-30,2120.63,0.0004,1065.6089710077297,0.017676889368488748,-0.06987943456938525,0.07018130447655067,-0.02512673307639934,0.07566316913207008
2006-10-31,2133.16,0.0003,1004.1962212578566,0.03419468795987962,-0.03540789672578209,0.06736432362365198,-0.02697806594368033,0.07351653096846328
2006-11-01,2126.88,0.0004,1048.8192448371155,0.013268077210680292,-0.07820636457217248,0.0645411334167525,-0.029008356360277474,0.07100277029763043
2006-11-02,2098.69,0.0004,1082.116285516928,0.025531003869377702,-0.04573829872816042,0.061574439009739926,-0.031273504083904786,0.06821757012862513
2006-11-03,2106.97,0.0004,1024.1175592351597,0.03739705500208545,-0.02640388070887606,0.059538385123169224,-0.03174103270222052,0.06537316638367041
2006-11-06,2083.43,0.0003,987.2086403698888,0.017628698959267268,-0.060297366051808944,0.05734650662383418,-0.03265649480772542,0.06262421974085573
2006-11-07,2093.98,0.0004,1105.5153680319297,0.009070466974719967,-0.08946014292622646,0.05434280312314374,-0.035574879067830883,0.059823133296390905
2006-11-08,2106.27,0.0003,1066.6956190209692,0.05091054460982583,-0.015338715044408875,0.052571031706102514,-0.03688531022591109,0.05707728880867224
2006-11-09,2129.86,0.0003,1131.3767140617374,0.03097743606511566,-0.03208366809844215,0.05160163768663517,-0.036262121266532686,0.054695715178865886
2006-11-10,2079.75,0.0004,1053.9539544546867,0.06480084525922762,-0.009198430501564266,0.051134998398114646,-0.035465964610778625,0.05279234930223704
2006-11-13,2019.81,0.0004,1024.7614581320463,0.024976913362199718,-0.0405274496676269,0.05049984170869337,-0.034979798684938355,0.05130656928578227
2006-11-14,2040.61,0.0003,1094.113244991295,0.015460875396818898,-0.06149389394621227,0.04829517612449051,-0.03621466567084297,0.04985325367054758
2006-11-15,2094.5,0.0004,1193.95087647562,0.03776292740104969,-0.01942821566976157,0.04661830476547701,-0.03669968278687,0.0482549499135805
2006-11-16,2100.15,0.0005,1241.2882114279364,0.10081080249461456,-0.0021832303642909676,0.047803504003488595,-0.0352287878058332,0.04710500822610796
2006-11-17,2109.33,0.0005,1207.3575339031709,0.1307621673720707,-0.0008934291520204858,0.051959515835735104,-0.0332237926817292,0.04726629447562059
2006-11-20,2086.65,0.0005,1172.181129931641,0.1033318067291832,-0.002167288630495011,0.055998061005534436,-0.03131353768885372,0.0488764547566874
2006-11-21,2106.35,0.0006,1127.262298461451,0.07711333745439362,-0.005718606614873815,0.05809719108352768,-0.02965138131358237,0.05118368845914928
2006-11-22,2152.62,0.0006,1194.163064556784,0.045753597475647896,-0.015163356161682661,0.058223127661288954,-0.02849140391347233,0.05330966561341648
2006-11-23,2157.03,0.0006,1139.501530192564,0.08489588713296067,-0.0031420144934418115,0.05859746657488975,-0.027303053828393837,0.054984749397692094
2006-11-24,2167.86,0.0005,1143.696858581478,0.045529426284481804,-0.012991998763019708,0.05894760313684377,-0.026101231101868766,0.05634815595649144
2006-11-27,2199.97,0.0005,1110.383011454075,0.04626807342934619,-0.011919062071753654,0.058025786455390416,-0.025242951324402338,0.05724657226297862
2006-11-28,2229.41,0.0006,1162.6312586956396,0.027858249875598026,-0.023651393530228257,0.056575755721714534,-0.02477290702927832,0.05748740906268202
2006-11-29,2254.5,0.0007,1133.0607230150908,0.05587790990728741,-0.007732992674219804,0.055510768582135966,-0.02418954521650179,0.057217608551939254
2006-11-30,2281.28,0.0008,1092.9832520701575,0.038356248490371544,-0.01519445432232892,0.054841181601418904,-0.023359671117364984,0.056705144932907264
2006-12-01,2290.01,0.0008,1141.6338942955429,0.01975808112180821,-0.03313690726369937,0.05303192925728306,-0.023396623048500556,0.05589347041766021
2006-12-04,2328.8,0.0009,1159.8748446013478,0.042742395861671945,-0.012311220396359582,0.051456228468297754,-0.023338260941061336,0.05471584930109534
2006-12-05,2308.82,0.0009,1133.2110877450928,0.05237025862272193,-0.008001560615402083,0.05102092480563891,-0.02246564814103875,0.05350743639209487
2006-12-06,2289.4,0.0011,1062.5615649933443,0.03396895552405034,-0.015416430440587204,0.05032467736655763,-0.021737061263299513,0.05243192924610357
2006-12-07,2261.03,0.001,1048.2051879423952,0.00936894187864114,-0.05688165587457913,0.04826732263862202,-0.022634177184290883,0.051193382028116144
2006-12-08,2217.19,0.0007,1062.3698593729007,0.006569876034186928,-0.06684471305108529,0.0454231049761747,-0.025160310530363012,0.04949500275478752
2006-12-11,2257.51,0.0005,1063.4652881424224,0.009216123445984643,-0.05337358290650667,0.042717104573753426,-0.027448890171392355,0.047367995197809244
2006-12-12,2279.53,0.0007,1166.0429139465002,0.009391029159320366,-0.05027942446670638,0.040239941367082636,-0.029086295934075208,0.04499543119025952
2006-12-13,2330.72,0.0006,1279.1064828994386,0.05767303117975637,-0.005623587922015552,0.03946502474604196,-0.029089795234743223,0.042769052524235525
2006-12-14,2364.98,0.0006,1188.0053823690507,0.1349946209618812,-0.0002845027067035202,0.0428181066788453,-0.02746610331765198,0.0416417701932473
2006-12-15,2386.34,0.0006,1175.5585663904758,0.06983583796219119,-0.004816567747872697,0.046407959058939616,-0.02589454480207039,0.042071544378470035
2006-12-18,2431.99,0.0009,1216.6415362638363,0.060402398484283894,-0.006424021474107873,0.047400876634035395,-0.02459890130296189,0.043236261419615854
