日期,收盘,换手率,成交均价
2015-06-30,2858.61,0.0121,2950.0468939980365
2015-07-01,2759.41,0.011699999999999999,3232.5408308435585
2015-07-02,2649.32,0.01,2865.579251030028
2015-07-03,2605.28,0.0104,2725.712957196546
2015-07-06,2493.83,0.0115,2674.5273690193526
2015-07-07,2352.01,0.0042,2366.9073882332773
2015-07-08,2364.05,0.009899999999999999,2089.9216981343334
2015-07-09,2435.76,0.0051,2541.9262086292238
2015-07-10,2535.89,0.003,3399.368770000537
2015-07-13,2683.07,0.005600000000000001,3394.7148173037995
2015-07-14,2726.05,0.009000000000000001,2993.308836400278
2015-07-15,2590.03,0.011200000000000002,2674.4539046016002
2015-07-16,2627.08,0.0116,2512.8539706170272
2015-07-17,2783.32,0.0104,2754.0991714122283
2015-07-20,2848.3,0.0127,2955.3894474878553
2015-07-21,2882.9,0.0108,3040.879237777912
2015-07-22,2897.37,0.011399999999999999,2980.4841943990996
2015-07-23,2967.95,0.0118,2971.1906565190543
2015-07-24,2897.82,0.013000000000000001,3164.671416398922
2015-07-27,2683.45,0.0123,3055.400318248832
2015-07-28,2581.96,0.0129,2666.224298549461
2015-07-29,2693.87,0.0115,2774.628955079514
2015-07-30,2561.19,0.010700000000000001,2865.5586652064117
2015-07-31,2539.84,0.0086,2813.575578759066
2015-08-03,2399.27,0.0088,2624.103117062263
2015-08-04,2546.16,0.009399999999999999,2639.210932906717
2015-08-05,2502.04,0.0104,2647.4346050513554
2015-08-06,2480.93,0.0075,2587.6825657130153
2015-08-07,2576.99,0.009399999999999999,2815.3176372764165
2015-08-10,2706.72,0.0106,2942.9912910861135
2015-08-11,2698.91,0.010700000000000001,3027.726000197179
2015-08-12,2622.19,0.0085,3005.7905296574772
2015-08-13,2684.26,0.0083,2890.9037406551147
2015-08-14,2674.02,0.009000000000000001,2908.012127303657
2015-08-17,2666.29,0.008100000000000001,2822.7813017392573
2015-08-18,2504.17,0.0109,2791.4687244579145
2015-08-19,2570.69,0.0097,2633.6710297136606
2015-08-20,2508.82,0.0088,2760.068753684266
2015-08-21,2341.95,0.0078000000000000005,2579.514620863373
2015-08-24,2152.61,0.0051,2299.534755867093
2015-08-25,1990.71,0.006,2176.1713084173603
2015-08-26,1890.04,0.0103,2086.438894684273
2015-08-27,1959.49,0.009000000000000001,2070.8914084330804
2015-08-28,2082.12,0.01,2162.311741614387
2015-08-31,1996.87,0.0079,2166.707985692977
2015-09-01,1889.49,0.0070999999999999995,1998.617956387931
2015-09-02,1855.03,0.0085,1919.5914454726226
2015-09-07,1893.52,0.0084,1944.7728664693218
2015-09-08,2001.16,0.008199999999999999,1948.6653267352785
2015-09-09,2071.72,0.0113,2144.407907231357
2015-09-10,2039.12,0.0079,2109.1469575061783
2015-09-11,2060.51,0.0072,2107.054515698303
2015-09-14,1906.21,0.0077,1955.1053272509425
2015-09-15,1797.56,0.0073,1799.5562475547995
2015-09-16,1926.25,0.0087,1825.0673362784648
2015-09-17,1933.3,0.0106,1987.9955000200791
2015-09-18,1983.3,0.0084,1986.051914180561
2015-09-21,2079.06,0.0096,2079.806985499937
2015-09-22,2078.72,0.0106,2132.4926848045693
2015-09-23,2077.99,0.0092,2163.3656525852507
2015-09-24,2106.59,0.0096,2196.757601023063
2015-09-25,2020.97,0.0091,2089.743830167699
2015-09-28,2122.26,0.0084,2111.0400798168325
2015-09-29,2098.57,0.0085,2188.639756730958
2015-09-30,2082.67,0.0066,2159.424935579774
2015-10-08,2190.31,0.009300000000000001,2146.170023468983
2015-10-09,2216.66,0.0095,2147.9195802075633
2015-10-12,2316.78,0.0124,2266.974610864541
2015-10-13,2342.04,0.011200000000000002,2289.483324122949
2015-10-14,2305.0,0.0116,2256.5685225409893
2015-10-15,2404.53,0.0125,2295.346838995903
2015-10-16,2449.03,0.0137,2378.306814463673
2015-10-19,2433.6,0.0129,2381.5946829468885
2015-10-20,2511.16,0.013000000000000001,2406.616249047756
2015-10-21,2344.74,0.016,2420.714688761796
2015-10-22,2458.14,0.0132,2460.652264872253
2015-10-23,2538.38,0.015,2535.266255345946
2015-10-26,2527.48,0.0152,2541.0766139722728
2015-10-27,2563.96,0.0138,2527.883073482393
2015-10-28,2485.24,0.0128,2614.2423890361592
2015-10-29,2485.28,0.0098,2602.0892521774704
2015-10-30,2478.28,0.0111,2590.7174388254894
2015-11-02,2432.04,0.0104,2632.540383463885
2015-11-03,2429.27,0.0089,2674.944431324525
2015-11-04,2584.32,0.013000000000000001,2611.2728691690245
2015-11-05,2564.72,0.014499999999999999,2655.331329710471
2015-11-06,2661.41,0.0137,2656.333618531809
2015-11-09,2724.62,0.0152,2784.5796666737238
2015-11-10,2746.61,0.014499999999999999,2762.8877037871184
2015-11-11,2804.68,0.015700000000000002,2683.2801133091602
2015-11-12,2783.3,0.0165,2833.7941476525066
2015-11-13,2710.16,0.014499999999999999,2769.186418306375
2015-11-16,2797.16,0.012199999999999999,2665.8626284247857
2015-11-17,2717.05,0.0163,2714.793878890534
2015-11-18,2661.17,0.0115,2720.5439564809526
2015-11-19,2770.75,0.012199999999999999,2712.8565890913655
2015-11-20,2800.15,0.015300000000000001,2664.0613931683106
2015-11-23,2770.58,0.015,2640.129527505715
2015-11-24,2816.05,0.011699999999999999,2849.0657281253416
2015-11-25,2897.57,0.0147,2907.868888118655
2015-11-26,2833.2,0.013999999999999999,2963.507318719359
2015-11-27,2649.55,0.0143,2837.535740997452
2015-11-30,2672.58,0.013300000000000001,2786.886287750003
2015-12-01,2655.35,0.011000000000000001,2911.632696539329
2015-12-02,2613.26,0.0096,2753.3481427855286
2015-12-03,2708.12,0.0096,2896.0651614687363
2015-12-04,2692.16,0.010700000000000001,2932.824021345491
2015-12-07,2738.15,0.0105,2742.5438995035183
2015-12-08,2691.66,0.011399999999999999,2759.1608814003853
2015-12-09,2667.91,0.01,2829.6938933135957
2015-12-10,2695.51,0.0098,2866.518392664464
2015-12-11,2671.29,0.008199999999999999,2863.2768434505992
2015-12-14,2709.27,0.008,2822.44553574864
2015-12-15,2745.7,0.0086,2860.0305971823186
2015-12-16,2763.11,0.009300000000000001,2887.03222577493
2015-12-17,2835.7,0.0123,2875.5616445391643
2015-12-18,2830.26,0.011399999999999999,2917.5547837810204
2015-12-21,2829.92,0.0095,2868.5016158746707
2015-12-22,2839.85,0.0092,2752.5056159449305
2015-12-23,2783.94,0.0104,2854.630907248836
2015-12-24,2795.78,0.0083,2896.846002874038
2015-12-25,2794.73,0.0079,2969.5870151712866
2015-12-28,2735.49,0.01,2842.1182690697183
2015-12-29,2749.82,0.008,2829.289880034987
2015-12-30,2779.51,0.009000000000000001,2820.330633548402
2015-12-31,2714.05,0.0088,2828.2125046017186
2016-01-04,2491.24,0.0074,2637.676767798056
2016-01-05,2416.73,0.0109,2500.913316814765
2016-01-06,2468.37,0.0088,2632.9969097111384
2016-01-07,2256.52,0.0024,2446.975777890133
2016-01-08,2248.99,0.009899999999999999,2429.871089990788
2016-01-11,2106.36,0.0087,2346.4144409248274
2016-01-12,2147.53,0.0083,2336.005063669366
2016-01-13,2059.78,0.0076,2355.0385032834
2016-01-14,2175.01,0.0091,2246.5334724242066
2016-01-15,2112.9,0.0092,2286.2659540447767
2016-01-18,2174.93,0.0088,2287.3771730041103
2016-01-19,2241.7,0.01,2312.5605457206157
2016-01-20,2204.65,0.009300000000000001,2345.82183736037
2016-01-21,2112.4,0.0091,2345.834795599002
2016-01-22,2149.59,0.0078000000000000005,2265.7456688332895
2016-01-25,2158.82,0.0068000000000000005,2349.9063727899743
2016-01-26,1994.05,0.008199999999999999,2224.3319895041177
2016-01-27,1997.47,0.0088,2065.7232374870673
2016-01-28,1906.46,0.0068000000000000005,2071.055837245387
2016-01-29,1994.07,0.0076,2054.9611614984888
2016-02-01,1992.7,0.0066,2107.246809001339
2016-02-02,2075.29,0.0077,2162.297290414059
2016-02-03,2090.51,0.0070999999999999995,2161.3451332425443
2016-02-04,2126.64,0.0078000000000000005,2236.0877853104453
2016-02-05,2096.99,0.005699999999999999,2258.8927182475577
2016-02-15,2116.84,0.0055000000000000005,2197.3852523660885
2016-02-16,2201.93,0.008100000000000001,2300.0952986756697
2016-02-17,2215.34,0.0092,2305.786683657274
2016-02-18,2190.91,0.009000000000000001,2371.211285400208
2016-02-19,2211.01,0.008199999999999999,2410.189484523888
2016-02-22,2245.56,0.009300000000000001,2360.160333074197
2016-02-23,2218.12,0.0089,2401.839438045092
2016-02-24,2203.74,0.009000000000000001,2394.1167569083145
2016-02-25,2037.14,0.01,2241.4205670390543
2016-02-26,2014.92,0.0079,2202.7106511284296
2016-02-29,1880.15,0.0075,1966.952402572655
2016-03-01,1934.92,0.008,2062.5462980599023
2016-03-02,2017.6,0.009399999999999999,2061.276431940223
